frame.time,ip.src_host,ip.dst_host,arp.dst.proto_ipv4,arp.opcode,arp.hw.size,arp.src.proto_ipv4,icmp.checksum,icmp.seq_le,icmp.transmit_timestamp,icmp.unused,http.file_data,http.content_length,http.request.uri.query,http.request.method,http.referer,http.request.full_uri,http.request.version,http.response,http.tls_port,tcp.ack,tcp.ack_raw,tcp.checksum,tcp.connection.fin,tcp.connection.rst,tcp.connection.syn,tcp.connection.synack,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.len,tcp.options,tcp.payload,tcp.seq,tcp.srcport,udp.port,udp.stream,udp.time_delta,dns.qry.name,dns.qry.name.len,dns.qry.qu,dns.qry.type,dns.retransmission,dns.retransmit_request,dns.retransmit_request_in,mqtt.conack.flags,mqtt.conflag.cleansess,mqtt.conflags,mqtt.hdrflags,mqtt.len,mqtt.msg_decoded_as,mqtt.msg,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.topic,mqtt.topic_len,mqtt.ver,mbtcp.len,mbtcp.trans_id,mbtcp.unit_id,Attack_label,Attack_type
 2021 19:49:13.285611000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,GET,0,http://192.168.0.128/dvwa/vulnerabilities/,HTTP/1.1,0.0,0.0,441.0,1841108142.0,37644.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,102.0,0101080a9abd46dc9e4ac627,474554202f647677612f76756c6e65726162696c69746965732f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a202d2d726576657273652d636865636b0d0a4163636570743a202a2f2a0d0a0d0a,103.0,33010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 23:13:55.340071000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,1.0,826211212.0,8263.0,0.0,1.0,0.0,0.0,54078.0,20.0,1.0,0.0,0,0,1.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 19:58:36.293942000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.0,303.0,2754327187.0,16877.0,0.0,0.0,0.0,0.0,80.0,16.0,1.0,0.0,0101080ae80424137b7911eb,0,262.0,44488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Password
 2021 19:34:17.257622000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0,0,0,0,0,1.0,0.0,3799.0,2988283972.0,20174.0,0.0,0.0,0.0,0.0,49698.0,24.0,1.0,495.0,0101080a49402e493fbf0154,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c2030362044656320323032312031383a33343a313720474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a4b6565702d416c6976653a2074696d656f75743d352c206d61783d38360d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,6956.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 16:10:16.279998000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42150.0,0.0,0.0,1.0,0.0,1883.0,2.0,0.0,0.0,020405b40103030801010402,0,0.0,51820.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:03:01.908486000 ,192.168.0.128,23.219.254.179,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,1751091791.0,34021.0,0.0,1.0,0.0,0.0,24629.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 18:54:53.289141000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,133182458.0,54141.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,0,3027001854656d70657261747572655f616e645f48756d696469747932332e36382037342e36330d0a,15.0,61582.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,39.0,0.0,32332e36382037342e36330d0a,3.0,0.0,0,Temperature_and_Humidity,24.0,0.0,0.0,0.0,0.0,0,Normal
 2021 16:18:21.443759000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,458111788.0,52645.0,0.0,1.0,0.0,0.0,2278.0,20.0,1.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 15:45:55.093086000 ,192.168.0.101,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1159934342.0,12540.0,0.0,0.0,0.0,0.0,1883.0,24.0,1.0,41.0,0,3027001854656d70657261747572655f616e645f48756d696469747932332e32352037332e38340d0a,15.0,63989.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,48.0,39.0,0.0,32332e32352037332e38340d0a,3.0,0.0,0,Temperature_and_Humidity,24.0,0.0,0.0,0.0,0.0,0,Normal
126.200.255.168,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41813.0,0.0,1454156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 16:11:30.609344000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3387919114.0,5711.0,0.0,0.0,0.0,0.0,62359.0,16.0,1.0,0.0,0,0,1.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:14:06.855848000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,GET,0,http://192.168.0.128/dvwa/vulnerabilities/,HTTP/1.1,0.0,0.0,1.0,25448105.0,17323.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,102.0,0101080a9a9d229e9e2ab56d,474554202f647677612f76756c6e65726162696c69746965732f20485454502f312e310d0a486f73743a203139322e3136382e302e3132380d0a557365722d4167656e743a202d2d726576657273652d636865636b0d0a4163636570743a202a2f2a0d0a0d0a,1.0,60568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 19:31:14.922221000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,transaction_id=1&oauth_token='%3becho ',39.0,0,GET,0,http://192.168.0.128/DVWA/piwik/index.php,HTTP/1.1,0.0,0.0,25283.0,2437280662.0,62216.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,261.0,0101080a3fbc3999493d6604,474554202f445657412f706977696b2f696e6465782e70687020485454502f312e310d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a486f73743a203139322e3136382e302e3132380d0a436f6e74656e742d4c656e6774683a2033390d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303037303536290d0a0d0a7472616e73616374696f6e5f69643d31266f617574685f746f6b656e3d272533626563686f2027,15372.0,49312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:10:30.908336000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,108.0,2248295261.0,10659.0,0.0,0.0,0.0,0.0,59420.0,16.0,1.0,0.0,0101080a4a0621db4084f741,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 19:10:15.718758000 ,192.168.0.128,32.23.118.58,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2035206482.0,45176.0,0.0,1.0,0.0,0.0,25837.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
226.217.134.212,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65387.0,0.0,888985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 11:36:08.013180000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,931990030.0,61852.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,13.0,0101080a0aa514b21dd56a09,582d383a20313376474d370d0a,555.0,56886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_HTTP
 2021 15:46:13.783273000 ,192.168.0.128,192.168.0.101,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,601937074.0,38223.0,0.0,0.0,0.0,0.0,60773.0,24.0,1.0,4.0,0,20020000,1.0,1883.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0x00000000,0.0,0.0,32.0,2.0,0.0,0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,Normal
 2021 19:06:32.875555000 ,160.11.218.253,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794139355.0,794139355.0,33586.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,120.0,0.0,585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858585858,0.0,3720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
47.181.16.238,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61235.0,0.0,1066927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
7.128.164.11,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59593.0,0.0,840567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 21:37:19.474656000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,40145.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,020405b40402080a9b203f770000000001030307,0,0.0,39404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,SQL_injection
240.193.2.13,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21806.0,0.0,2408932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
75.189.124.241,192.168.0.128,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37267.0,0.0,1036878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_UDP
 2021 19:02:51.909754000 ,192.168.0.128,31.167.176.87,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,2101499995.0,60217.0,0.0,1.0,0.0,0.0,23938.0,20.0,1.0,0.0,0.0,0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,DDoS_TCP
 2021 19:23:02.627347000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,"<!DOCTYPE HTML PUBLIC ""-//IETF//DTD HTML 2.0//EN"">\n<html><head>\n<title>404 Not Found</title>\n</head><body>\n<h1>Not Found</h1>\n<p>The requested URL was not found on this server.</p>\n<hr>\n<address>Apache/2.4.38 (Raspbian) Server at 192.168.0.128 Port 80</address>\n</body></html>\n",277.0,0.0,0,0,0,0,1.0,0.0,103.0,2334809093.0,4953.0,0.0,0.0,0.0,0.0,60742.0,24.0,1.0,440.0,0101080a9e32e24d9aa54f70,485454502f312e3120343034204e6f7420466f756e640d0a446174653a204d6f6e2c203239204e6f7620323032312031383a32333a303220474d540d0a5365727665723a204170616368652f322e342e33382028526173706269616e290d0a436f6e74656e742d4c656e6774683a203237370d0a436f6e74656e742d547970653a20746578742f68746d6c3b20636861727365743d69736f2d383835392d310d0a0d0a3c21444f43545950452048544d4c205055424c494320222d2f2f494554462f2f4454442048544d4c20322e302f2f454e223e0a3c68746d6c3e3c686561643e0a3c7469746c653e343034204e6f7420466f756e643c2f7469746c653e0a3c2f686561643e3c626f64793e0a3c68313e4e6f7420466f756e643c2f68313e0a3c703e546865207265717565737465642055524c20776173206e6f7420666f756e64206f6e2074686973207365727665722e3c2f703e0a3c68723e0a3c616464726573733e4170616368652f322e342e33382028526173706269616e2920536572766572206174203139322e3136382e302e31323820506f72742038303c2f616464726573733e0a3c2f626f64793e3c2f68746d6c3e0a,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,XSS
 2021 19:30:49.377296000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,method=open+service%3a3%2e0%2e2%2e1105&service%5fname=%2f,57.0,tt_docroot=http://cirt.net/rfiinc.txt?,GET,0,http://192.168.0.128/DVWA/phplib/version/1.3.3/module/surfer_anmeldung_NWL.php?tt_docroot=http://cirt.net/rfiinc.txt?,HTTP/1.1,0.0,0.0,42077.0,2062233553.0,31621.0,0.0,0.0,0.0,0.0,80.0,24.0,1.0,355.0,0101080a3fbbd5b7493d023a,474554202f445657412f7068706c69622f76657273696f6e2f312e332e332f6d6f64756c652f7375726665725f616e6d656c64756e675f4e574c2e7068703f74745f646f63726f6f743d687474703a2f2f636972742e6e65742f726669696e632e7478743f20485454502f312e310d0a557365722d4167656e743a204d6f7a696c6c612f352e303020284e696b746f2f322e312e3629202845766173696f6e733a4e6f6e65292028546573743a303035353837290d0a486f73743a203139322e3136382e302e3132380d0a436f6e74656e742d4c656e6774683a2035370d0a436f6e6e656374696f6e3a204b6565702d416c6976650d0a436f6e74656e742d547970653a206170706c69636174696f6e2f782d7777772d666f726d2d75726c656e636f6465640d0a0d0a6d6574686f643d6f70656e2b736572766963652533613325326530253265322532653131303526736572766963652535666e616d653d253266,28543.0,49216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Vulnerability_scanner
 2021 23:12:12.028664000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,862.0,57063645.0,38789.0,0.0,0.0,0.0,0.0,52632.0,24.0,1.0,1448.0,0101080a4086820d4a07ac9a,b6f6ea64619397985741ea2bc1452c698001cf09334600ec724a5f2ef3a942470a1c558f7d0b2674d2b4833fbd0857590ea7678869d6e91abd5f7c3b680c01df12825091b79abcc3846e401577b956382aae255321e65c684af067e67ca7862ac34e3ca995628af567c21e206a588b459aa5bb10105b434e74aa88528aaee6fdf6b697c64d2fe980cd7cba63c2d1e4a75c5f6c2a327f893f0790c037f3ef74e2d26a2e5f1ed45df496359069461ed7973439d04b2bb9601cfc5dee61bead0d9aedab70ccfdc1470cd614553d844f13a01a7558cd87455b351670b613dc97f5be4c1f53d79462fb20b7e1abfaeebcdf6ec45eeb7e5b8c93c78da337db79368c98deeb9087bab1a8c40cecaa824ef1bfc685d51d870d26596df5b38e29223f23d6ce76a0c9aae2d7fcb512a07acc62d6d30c73cf30cbbeca52c08f953ab3a386646c8de592151c9c117739ba65ae21792b9f36dd1b2d3f48e954b9a3843d636e955ba62718f80d89259114f8e337dbd2276d35c2b417dbbbb471c5aa6d0156ea376cec1e38f3c94c5b8a0ab8038f7465f781d09a40b8e90d3d6b5d39dcb8191e4f01df158fc0d34eeac6f462f9f8abc8fe943bcf509a90fdbd33182700a96e8f7ba61208234d2f6cc642f8794be71f1d755e98adba1af1f6abb473c5b31b90928cde141ac5ee672168be84cd2eb25dd080c69f25a43ecdc4cac0b8b41673324d671cf799cba864a9c1103ec18d6e72cf8858d562b6a6f5f1b1925649b9fb66d671b17826ffa4afca346fecc6d73dc327aa0a82e617863bc9fd8dcd04f7b8390c85327e949f994a4840152cfe785a7f407e40e630406cabbe1704efb39fba0f526c268f0693e7dc4eb10854f04362126b7e96ad91318839d3c279c50c4fb3dcc2c6e8194c17d5ca28f583033e8b802bfc7c4e284151dcca6fe35432271cc30a4e280d2ab3b1c6dfcc4d2de14f00d9771b5d0773cfde82698d449f4d809c984d080d38789202dffad730b46df3ff3dc69123f83f46a6a52af71a9104bf3626e284592bc783e5ec503c7ada46b48ddb89768bccd0b677c393c39e2b42da6f5d92688429313f47d66ffed23df11d1fba6115cd1a349202e625535e3c319dc9d30dfab18939170f8d190e2ddceac737a1c1649ae4f73b15ae7f45c29a3e63945a1a23fd728d0bc7f38a6d06a606a01c5103f85ac4e49f94ca7f749c2d8b8fbc644c9c34bd00fdcdaa8be2a5b7e6bdc2aea7df806a36c32e40c7a2f5ffe14fcb9b10b7d422ffea1c7cca032f624c41a2e2ec3b540cf9bc817c507e0e47ccd3e8b4730fe3cc40a244f157a39c91801707775f99579bb2da2e7f1895a5eb02179a3f297651acc49daf8f0a80fb3dfaae82327a353100e89c4c781ff22a1b0e498e1fdcc4b560b795f52925c42851cb9810694dd4a52504db5644ccbe7db62375e8cb65f473adc3fef7162cd0ff68c269d074daf89a678ef94e8cd98bbc3a1af5c3eb64d2399809d5b320e89b55519cda272a9069b2063689050a6c3ab748bcca2c2ad4ff076234882084c133d259c2fe0dd3e739ad56eef236ba54dfab3ba3eb8d6ef3fb942a0aeb239848a0087682dc1b520ef60f40e95aa6df112ea41b76d1970e62123d692110a31955e6abaff54407bb7a5903a36c0bf14357de5e5c65e373fd29d0694ececbc5b2d91f1b16665fd4ffc19c3496209fff0cd5d8e9cc18bec032ff35b3327d4a5784af40eafcc1e9accd387605042b9bfb5659bdc61df84e80586f2a7f4adc70eb360a426e869a573c03ae3a15274ade173e535d167417054f6df231cd3477a6aafd2ce7795a643671a467f4c79a812b37db36fd2e67d225b6c31ee990e81417bc2a45746028a1cf9c6998b7ea8a9fcd03d74b0cfb3f426f07d7cc954a5e63b3e58c1754ce7006641e10ff7e2adbc54c5f659887584cd6f74a49ed04fa94cd8bd59931e9133e6a3b8121992eabcc657442cb0056785f07ae7202774fa82f772ccd34c730c3dcbbb7195357c33641a953a6cd42bf4a71c856a4e23be6ba6e183f3be7931c7f,51514.0,3333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Uploading
 2021 21:03:12.929249000 ,192.168.0.128,192.168.0.170,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59593.0,0.0,0.0,1.0,0.0,4321.0,2.0,0.0,0.0,020405b40402080a2b9827d20000000001030307,0,0.0,33030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Backdoor
 2021 17:39:33.123589000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202753902.0,202753902.0,47720.0,0.0,0.0,1.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,0.0,7144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Port_Scanning
 2021 23:22:13.070803000 ,192.168.0.170,192.168.0.128,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463713.0,2398378105.0,34030.0,0.0,0.0,0.0,0.0,47924.0,16.0,1.0,0.0,0101080a8ea7ad50c5ca90e1,0,1.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Ransomware
